price_vnd,sim_number 
3238461,989489280
1987036,327267770
3667657,961569006
4309244,815135383
4567724,971866657
2194986,329778998
10531861,928952666
5931060,345567778
102831164,377078888
8938885,766688682
882194,343603266
2201609,974587003
5638379,937111713
7830696,779979555
5023853,889525368
1213512,365020398
3428236,904050822
103277066,989252888
1289742,343111839
6730071,923079777
2325000,762551051
5462670,707999078
1603894,329376339
3905504,976351698
3837536,961821897
1322148,347167539
2106086,389505337
2129059,763549849
2838329,932760466
1239081,327300390
1624908,377445577
3290285,778551973
2614166,702716719
4979122,928057979
3724070,862972139
8062420,839488887
1779003,975706457
4835209,903978373
1310091,877103268
4977612,904941099
19349417,889000777
2623883,772657977
2055249,944350412
2897474,763700588
1694584,327117566
12669402,826594444
62208519,839315555
2433816,585902006
4561138,389559898
1910907,862977743
4351808,905378737
181557566,786358888
4827967,798000102
7722558,918639993
2069446,971765934
2465535,763528521
5555661,931614777
218711538,996326666
3494797,862909066
2040549,971815674
4196653,335769969
2354451,949456385
72285078,775469999
1824666,326057775
7372588,372841841
1091049,384333597
4459188,357988989
3957011,855479555
1261869,334976660
3067907,363373539
16309173,352869888
4312765,938292444
10783155,848207678
64973077,869646666
4561281,822859595
1842681,866426421
2688449,702781381
5428393,819991386
9637371,966768887
10422182,888887765
879335,343170993
1123614,332090671
2358602,385613886
17347892,926673666
2982080,798490333
4408173,389797668
896046,334106239
1686936,869076479
4827362,889518106
10064011,888899584
4838689,929282386
34021786,929779997
4448794,982890168
6930754,854742888
2257649,942234841
2387987,705400799
1953628,962401118
1313408,879487928
9842199,826517678
1591872,332257099
2023152,966944859
3245541,866206039
2741405,702671972
11574660,779999477
2840208,762511982
9472711,855939678
4344590,868552015
945088,343863239
76790180,394368888
1387691,326419466
2146454,976864782
2917688,904311005
3407429,862895795
2809590,702726526
4508161,961672001
2202639,963334868
7027357,829573777
1063260,354663139
2197106,358939239
3089174,865110281
1998080,988130994
9188078,339979579
4465123,889002297
4353237,823155733
10284037,777739688
1595905,337722168
10481180,345693456
4339603,973427145
1451068,387203969
2106363,988571431
68339563,888669866
3655788,359586488
2519272,943762715
68798187,768606666
1910789,762564064
2718220,763163646
4269948,818516379
878185,334850689
2509380,373236668
4639341,926939171
2983300,909742313
5337965,901689191
1325259,372700505
2121583,966314858
3537537,707567668
1782875,879881599
938245,343044889
5937538,913444400
2285798,949056972
2653293,901443179
2044844,944930408
7329993,858027666
2330467,703332442
2664482,843141456
4400974,397791222
878185,343160795
3515419,986853301
6341228,928333340
2597261,984768486
4461580,383872828
5888626,886880158
4305087,961279292
2761028,817644600
1512272,343777563
8762754,975578775
997330,342595986
5660312,889689480
4165880,862633368
2927212,799130806
1966255,972444164
6940333,938687848
4149829,935244078
1797540,336458588
3928923,909156308
3804799,984862003
2579245,393041992
2029168,968767411
2794638,568861369
2876780,704011985
4115132,708555339
2855425,799022988
878185,343170389
7558525,769522228
2760742,373591116
3232715,854883266
3126078,946111911
12270723,829895888
1974936,866548553
1694584,327559188
3667657,961569005
1833714,974440278
966091,372345612
7035463,368898588
4113594,926118008
3802083,365398839
11494707,799149979
2070409,942802941
10023150,766488666
3441095,833386444
6117726,763700001
1551168,865650440
155960734,979396396
15989716,708776776
3040938,795609603
1148513,346553668
1449047,392002886
2587218,948453553
2178625,372388989
3444343,826482879
2086046,984879672
12779726,928230000
8076620,858856985
4498399,929255779
7254204,765463999
8072191,848766665
2544715,945233633
326723821,865688688
3430466,898989400
2888051,901410779
2765704,762621121
2124800,332789679
2637935,343696466
1595905,327695139
1058867,363461939
6681663,963899836
3479030,795591985
1692899,328012022
4301959,566382868
2747233,901141223
174894701,921292129
9073577,779838588
2233840,948254964
2450461,762657651
13891316,369783999
3322946,866251771
3906914,916865739
2149675,989464149
966091,349314234
7819641,859818868
2959244,776228662
3168355,705981978
3407854,382828265
5667613,582151777
3973834,925565655
2547777,328712019
4059463,877995969
2766868,762667167
2535547,705222844
2262786,944493031
3555030,862956773
5214611,946161222
4711931,777529678
5451692,852138686
4657706,931176866
2116865,705446997
2058415,869877477
4854355,708911189
4444235,972111959
4870261,909138190
4381931,919016366
1997283,879929556
3592271,773300677
3909801,788494555
79767921,852026666
4016634,866625128
1108555,343956186
4883071,838131518
1083000,344114988
1441625,329603168
1515278,333444949
3697531,985082014
3768233,865181615
1087490,343153466
2467471,762609898
6346012,865888670
6840213,799199551
3185231,866211078
4835209,903378033
2089093,984287912
359846154,938649999
2694890,366550668
2713868,901424078
5573593,708098989
3878134,972290902
7860678,917799000
3931845,962322856
67239490,828838383
8879108,888897272
2334121,974452982
5431775,886853669
2120323,989184957
938245,364713088
2855770,889311344
1123614,329131170
1595905,329712139
5432875,822312886
821805,344120784
2369640,702668012
13217434,969394678
2852959,934091445
1808462,335770001
55902773,937567567
966091,334294234
2768568,793222324
2220728,763681481
4259326,922553399
8139532,813666766
3951924,983192004
2681419,567391368
969106,344121566
15937411,795325325
4593758,866333930
4992125,862263668
1684669,862945894
4906636,866519878
3851004,975823387
4690810,973334443
1843960,332368539
1889610,975974144
206887331,896669888
4569148,906555973
3732345,962633256
5895932,869161868
1087490,343531688
45685466,896662666
7305694,377152555
3534643,986335031
2840192,943553538
1595905,357326162
5132365,835336633
3152294,854335221
2651697,335169166
4326131,853357968
2267389,865428786
2944593,373719599
4883071,835331898
3575925,987392023
23911636,966663573
379677547,888836999
2138029,865499288
2306048,947819009
4538494,962225531
10972731,824073678
1836225,971802343
1958537,335272239
1666349,328967168
6431461,825678222
5369878,865978979
8911902,848082678
5316829,582736777
2273721,367971668
4163885,901588515
3344405,845757456
10709477,922678669
2363018,989352244
4261489,936688515
5055668,839851986
4420201,766400900
2277033,948641399
34683996,896331999
1998809,763642641
4333438,938729912
939395,353504899
883831,346170803
820357,358041272
1986794,358543355
7368847,788885511
8268464,824998898
4090041,905983181
2062362,763034934
11721902,858268866
3738280,924641555
4552095,866017978
3576693,333861968
2677539,796236268
3390726,702677788
1926283,707345624
7101598,922296679
6948835,763588088
2039486,382588039
3347874,889408326
3540109,336080300
4032597,928365669
2546979,942967887
3187808,931242168
7036960,828852668
4029891,785696539
7152632,828279879
6848766,853806688
3621695,977251525
822827,344250788
3797405,909165298
1803569,976680478
1323892,343288821
2247276,942598441
966091,332494266
2614518,941752566
5136706,787793579
4052320,909610792
4842257,928100818
3114257,704438333
2452413,337309368
3419332,869352972
1703797,335125266
2062085,947368034
12031164,819560999
1946461,866426339
88414233,858838838
2926932,817644211
2452756,868964864
3213402,862902578
63348359,828389389
2405549,943518489
6258258,827686768
3887721,918962027
1981123,981140899
883831,334070684
2273721,373961668
5258896,988644413
1189699,877130679
2086046,984268727
5075438,796233555
1233654,354587266
4136938,918622386
6489431,888626993
2361754,705986012
4331581,889925926
1703797,399126368
5569281,822387779
1144023,343433966
2423866,588161992
2578440,941112602
4361261,926163199
12813479,369940000
5140495,938913118
10883962,827549678
2613705,366232018
956346,334070710
4026087,326662268
3311394,866710279
12035420,327393888
1695293,862920479
4437218,924014777
3509935,969206859
11011172,924774888
4185211,328355222
886285,347084234
859602,345800439
1892469,964914126
1301523,342499568
4468943,918308558
1390063,333548839
7597649,931229959
863689,363402339
10765564,849018678
72994650,946464646
3798590,965687531
1606063,326998086
3959294,938075500
2034554,944210387
66315134,353196666
22732513,784880880
971576,349712172
4207770,909171231
1591872,332067099
5121723,971899761
4977752,917486222
4636785,981582587
1364070,364917486
2143344,767229944
6402375,789796679
3028996,939555114
2625705,356078788
2884267,367851995
1952800,765904234
49899854,985000002
1980656,358848179
6746368,787998668
830652,333280174
110015385,869900000
3407429,862925769
3383574,763688099
1621734,326508539
7183530,567798868
2495197,762735868
5186464,816339393
4070668,973395868
2281342,358661879
2803738,948348728
7755390,888855050
4695984,799144899
5008073,763968222
2219559,917498234
15965255,943250888
11716036,825530999
6980980,766805666
974710,328442866
2161376,877117763
4035326,909612731
3079511,901151142
4382324,972061994
5410753,866961980
2471187,339109597
1661419,879237586
7106489,961579399
7939247,818097666
13155589,799999367
3552047,333889118
3900060,869193829
5536077,877988893
3468843,777187272
2787889,702699722
2493132,708059259
1123614,332110705
8131016,867099222
7433494,393733332
4406197,828357911
8795993,899166678
1086559,334413336
3454187,705985567
11370105,392993456
4023641,921656133
3861036,865530005
17365671,888869388
2874682,942561282
951153,877004786
1231664,355484667
81535898,764944444
4482127,982216238
961999,343492588
3419332,865232739
5394806,923288379
2784476,936604179
4498876,962872010
3648461,879767733
4389551,797979178
12942520,915959997
2485783,918963421
3302640,932353424
1184231,336051282
1184231,329100213
4368730,869359693
7221674,987211678
2780444,762622611
4320625,931566586
2240824,702722499
3883790,795135579
3083043,814296026
1582066,879482880
3805645,924620555
3167364,877148688
10931779,823284678
16934797,916957979
2189793,775775742
1835689,336300568
10794627,922690666
4459064,976911780
3915464,763577955
4574076,888239456
2370222,566521985
3053859,935315492
1781762,974318055
2953035,934316229
1421786,338172073
2094533,763564764
3528906,969702270
2546776,705918912
1087490,343581679
5444767,906868538
3125033,326122015
8275890,978896986
4481659,932352788
2676050,866493696
4100922,886790500
949442,343300790
4312679,981638013
3112713,763688500
1309249,877101185
1123614,326050715
27387062,988823868
5181477,899678910
1810304,879488166
4192797,909619762
8492818,774380888
2959447,795681081
955668,344300094
3836617,763648848
3791997,917528639
3183076,773086386
1176721,333547039
4450234,817052021
1588706,865944068
867742,326054139
6562718,962999230
11799257,835180999
3388456,925847579
10842958,833754678
2817736,906684233
1788926,327721739
2186716,944542724
6634608,836995799
1273352,877100586
13466831,935555298
974710,328864969
4772785,858977997
4304464,931598393
1950547,372565212
10883962,842657678
5798077,815830808
2356487,778582432
4846743,961006868
2211870,359960079
11858130,338466999
2175754,946743113
7865045,836340888
7045987,919295195
1143401,354247147
4124697,795597557
7114415,785979799
2277479,763531984
71991234,778468888
2210774,794702968
7775530,899866679
969106,352742199
2127752,986496987
3275051,967502868
1580091,335061089
1152895,332250570
4312771,865582358
11307611,568986686
4327418,359188222
3322069,973205358
2890647,906715242
878185,344310194
4102098,978212319
1470907,329833039
14985316,857158999
5960946,799171000
826138,344220204
1591445,869006494
1184231,332190196
1995581,944034756
2015018,946432420
1560158,369025099
2362600,986454241
1755678,865541544
3621704,977085810
2228583,795617234
4309244,853913839
6173135,795910666
2081718,764378234
3436851,847871333
3461073,865792796
2951170,855941102
4466220,375678977
2494961,708008123
1456136,335147579
2336870,866488779
4579622,702688681
2421307,879488822
3648445,977060579
1873753,988112744
6016791,921072002
878185,354710668
2112532,879158586
3956320,862979732
4004120,981695619
1124961,384744939
8638877,886518868
8565078,888828567
7348732,853858687
4483197,972003330
3817831,932025656
1173199,879400060
822134,343720388
956346,344050780
992762,334426366
3463053,986230780
5053070,849992011
3849212,769243555
983732,877112994
3739610,795733655
1711787,329385689
4657355,933102004
4196884,862977299
1862731,974968174
4191462,901551179
9682041,825834888
5265435,889336779
7112049,965909091
6782448,909350111
10676183,374054999
7950156,387666111
4445833,933231899
2008989,877331966
2258779,945801929
1845363,333518239
6179921,847394888
1376796,335448118
4903168,819931984
4051388,903582825
3359392,708168163
1864203,364499839
3083109,763090886
229569231,888888875
5713340,848194819
3730992,896568479
2979534,359953337
3476728,975283453
1689032,879218579
2172636,325166679
2146136,375151899
6246347,888601818
4340571,966582979
3017187,938534953
2617235,762551965
4082643,903966267
1762671,348389398
3681473,763104555
1118909,336342221
3162987,528011985
2599827,985937465
1833485,982556740
4581159,913332121
1620107,332507699
1703797,358193226
2140280,768425262
